"","date","year","week","CHIRADZULU","MISUKU","NTCHISI","NSUNDWE","BALAKA","RUMPHI","DWANGWA","CHIKWAWA","LIMBE","LUNZU","NCHALO","NGABU","CHITIPA","NTHALIRE","BEMBEKE TURN OFF","CHIMBIYA","MTAKATAKA","THETE","BOWE","DOWA","MADISI","MPONELA","NAMBUMA","CHILUMBA","KARONGA","CHAMAMA","CHATOLOMA","KASUNGU","NKHAMENYA","SANTHE","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","LIWONDE","NAMWERA","NTAJA","MANGOCHI","MONKEY BAY","MCHINJI","MKANDA","MULOZA","MWANZA","EMBANGWENI","JENDA","MZIMBA","MZUZU","NENO","CHINTHECHE","MPAMBA","NKHATABAY","MWANSAMBO","NKHOTAKOTA","BANGULA","NSANJE","LIZULU","NTCHEU","NTONDA","SHARPEVALEY","TSANGANO TURN OFF","MALOMO","PHALOMBE","HEWE","SALIMA","BVUMBWE","LUCHENZA","JALI","MAYAKA","THONDWE","ZOMBA","MIGOWI"
"453",2016-09-11,2016,36,NA,173.46,NA,187.17,NA,NA,NA,NA,NA,238.04,NA,NA,201.15,NA,NA,205.47,NA,NA,NA,NA,NA,210,NA,253.71,218.82,NA,170,NA,235.05,NA,NA,NA,200,NA,225,NA,NA,228.55,NA,NA,NA,NA,NA,NA,NA,206.07,NA,NA,NA,NA,NA,210.35,197.41,NA,NA,NA,NA,219.78,200,NA,NA,200,260,175,NA,NA,NA,NA,246.27,NA,NA,NA
"454",2016-09-18,2016,37,NA,152.63,NA,181.81,NA,226.12,NA,NA,NA,NA,NA,NA,210.07,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,242.01,214,NA,170,NA,237.05,NA,180,NA,210.5,NA,225,NA,NA,220.63,NA,NA,NA,NA,NA,265,NA,206.94,NA,NA,210.5,245.27,NA,213.08,193.05,NA,NA,NA,206.43,219.8,160,220,NA,200,260,NA,NA,NA,NA,NA,242.29,NA,NA,NA
"455",2016-10-02,2016,39,NA,NA,NA,179.64,NA,226.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,249.21,218.84,NA,170,NA,237.05,NA,NA,240,187.51,NA,235.5,NA,NA,NA,253.44,NA,NA,NA,NA,269.76,198.06,207.09,233.27,200,251.04,248.29,NA,217.08,222,NA,NA,NA,198.62,NA,NA,220,190.38,NA,280,NA,250,NA,NA,226.46,NA,NA,NA,NA
"456",2016-10-09,2016,40,NA,NA,NA,188.17,NA,231.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,253.47,203.48,NA,170,NA,225,NA,NA,240,200,NA,210.5,NA,NA,NA,256.99,NA,NA,NA,NA,NA,168.54,207.14,200,200,NA,249.32,NA,222.39,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,260,NA,240,NA,NA,223.46,NA,NA,NA,NA
"457",2016-10-16,2016,41,NA,NA,NA,187.16,NA,226.86,NA,NA,239.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.56,215.11,NA,170,NA,225,NA,NA,240,NA,NA,NA,NA,NA,NA,256.99,NA,NA,NA,NA,NA,NA,207.81,255.16,200,NA,NA,NA,221.3,222.22,NA,NA,NA,NA,NA,NA,NA,NA,202.5,260,178.04,240,NA,NA,238.66,NA,NA,NA,NA
"458",2016-12-04,2016,48,NA,NA,185,240.64,257.25,252.13,251.11,NA,NA,249.86,NA,NA,NA,237.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.31,257.14,NA,277.77,NA,312.05,NA,NA,260,230,249.84,230.5,NA,NA,204.17,260.53,NA,200,NA,NA,252.3,NA,237.5,250,220,250,NA,209.64,NA,NA,NA,NA,NA,NA,264.7,NA,NA,NA,210,NA,NA,240,NA,NA,236.86,248.06,NA,259.4,NA
"459",2016-12-11,2016,49,NA,NA,195,217.39,NA,248.01,231.14,NA,NA,239.93,NA,NA,NA,275.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.41,265.92,NA,274.7,NA,312.05,NA,NA,260,230.12,248.47,241.5,NA,NA,203.56,258.8,NA,217.35,NA,NA,247.93,NA,NA,251.03,235,250,NA,209.65,NA,248.33,NA,NA,NA,NA,264.74,NA,NA,NA,212.69,NA,NA,244.44,NA,NA,236.86,249.23,NA,266.65,NA
"460",2016-12-18,2016,50,NA,NA,205,204.08,NA,NA,245.19,NA,NA,239.6,NA,NA,NA,266.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.11,NA,NA,280.89,NA,312.05,NA,NA,260,220.5,251.24,241.5,NA,NA,203.6,257.06,NA,212.65,NA,NA,250,NA,238.94,250.21,235,250,NA,209.66,NA,235.29,NA,NA,NA,NA,244.55,NA,NA,NA,204.65,NA,NA,241.11,NA,NA,246.22,249.62,NA,268.69,NA
"461",2016-12-25,2016,51,NA,NA,NA,213.9,NA,NA,234.27,NA,NA,239.79,NA,NA,NA,269.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.91,NA,NA,282.94,NA,NA,NA,NA,NA,225.16,249.72,NA,NA,NA,NA,257.06,NA,NA,NA,NA,NA,NA,238.29,250.49,235.35,NA,NA,NA,NA,233.33,NA,NA,NA,NA,NA,NA,NA,NA,209.56,NA,NA,NA,NA,NA,242.66,249.84,NA,267.37,NA
"462",2017-01-01,2017,52,NA,NA,NA,198.56,199.18,NA,271.76,NA,NA,239.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,293.85,NA,NA,NA,NA,NA,NA,NA,210.34,239.47,230.5,NA,254.84,201.33,224.5,NA,211.33,NA,NA,NA,NA,222.22,231.21,225,275,NA,210.69,220.6,NA,NA,NA,233.11,NA,219.48,NA,NA,NA,NA,200,NA,240,NA,NA,NA,NA,NA,NA,NA
"463",2017-01-08,2017,1,NA,NA,NA,181.34,201.22,256.55,265.99,NA,NA,239.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.5,NA,NA,NA,NA,277.77,NA,NA,NA,NA,NA,NA,NA,220.4,238.59,220.5,NA,254.84,202.55,225.12,NA,209.55,NA,NA,NA,NA,242.35,230.77,225,275,NA,210.71,223.32,NA,NA,NA,236.07,NA,219.55,NA,NA,NA,NA,200,NA,230,NA,NA,NA,NA,NA,NA,NA
"464",2017-01-15,2017,2,NA,NA,NA,178.57,202.31,256.98,NA,NA,NA,239.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.5,NA,NA,NA,NA,294.11,NA,NA,NA,NA,NA,NA,NA,210.13,237.51,220.5,NA,252.47,203.99,226.13,NA,207.63,NA,NA,NA,NA,243.93,240.31,200,275.02,NA,216.71,221.09,235.29,NA,NA,237.38,NA,220.64,NA,NA,NA,NA,200,194.7,230,NA,NA,NA,NA,NA,NA,NA
"465",2017-01-22,2017,3,NA,NA,NA,180.29,203.17,258.16,NA,NA,NA,239.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,280.19,NA,NA,NA,NA,NA,NA,NA,200,238.14,200,NA,249.13,205.21,227.24,NA,204.87,NA,NA,NA,NA,231.17,231.66,210,275.1,NA,240.72,222.5,NA,NA,NA,237.65,NA,220.58,NA,NA,NA,NA,200,NA,230,NA,NA,NA,NA,NA,NA,NA
"466",2017-01-29,2017,4,NA,228.72,NA,179.48,192.14,258.56,NA,NA,NA,229.6,NA,NA,297.48,NA,NA,200,NA,NA,NA,NA,NA,230,NA,298.83,NA,NA,207.54,NA,NA,NA,NA,NA,180.24,229.74,185,NA,NA,202.5,222.61,NA,199.93,NA,NA,NA,NA,222.22,NA,210,275.6,NA,NA,220.39,228.77,NA,NA,240.32,NA,NA,NA,NA,NA,NA,200,174.68,NA,NA,NA,NA,NA,NA,NA,NA
"467",2017-02-05,2017,5,NA,226.32,NA,156.25,191.25,258.89,NA,NA,NA,229.73,NA,NA,298.16,NA,NA,195.46,NA,NA,NA,NA,NA,NA,NA,258.06,264.7,NA,185.99,NA,NA,NA,NA,NA,170,231.88,170,NA,NA,201.3,221.5,NA,198.29,NA,NA,NA,NA,219.47,NA,210,NA,220.3,NA,NA,NA,NA,NA,237.15,NA,NA,NA,NA,NA,NA,200,NA,220,NA,NA,NA,231.76,NA,NA,NA
"468",2017-02-12,2017,6,NA,231.58,NA,152.28,190.28,256.11,NA,NA,NA,219.26,NA,NA,300.02,NA,NA,205.26,NA,NA,NA,NA,NA,NA,NA,256.67,295.83,NA,NA,NA,NA,NA,NA,NA,210.34,228.91,NA,NA,NA,201.1,218.16,NA,194.94,NA,NA,NA,NA,211.38,NA,200,NA,223.4,NA,NA,215.1,NA,NA,234.3,NA,NA,NA,NA,NA,NA,200,NA,220,NA,NA,NA,231.02,NA,NA,NA
"469",2017-02-19,2017,7,NA,236.84,NA,160.42,180.26,256.26,NA,NA,NA,199.8,NA,NA,300.57,NA,NA,205.63,NA,NA,NA,NA,NA,NA,NA,247.41,252.94,210,NA,NA,NA,NA,NA,NA,180.33,228.64,NA,NA,NA,199.59,211.27,NA,NA,NA,NA,NA,NA,209.27,NA,215,NA,NA,NA,NA,205.08,NA,208.79,235.87,NA,NA,NA,NA,NA,NA,200,NA,210,NA,NA,NA,NA,NA,NA,NA
"470",2017-02-26,2017,8,NA,NA,165,163.93,182.17,245.03,NA,NA,NA,199.48,NA,NA,NA,NA,NA,NA,NA,190,NA,240,NA,220,NA,241.93,264.47,200,192.91,NA,NA,NA,NA,220,180.41,221.42,NA,NA,214.56,194.15,NA,NA,191.31,NA,NA,NA,NA,208.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.74,NA,NA,220,NA,NA,NA,232.14,NA,NA,NA
"471",2017-03-05,2017,9,NA,NA,170,158.97,180.17,241.66,NA,NA,NA,199.44,NA,NA,NA,NA,NA,NA,NA,190,NA,240,NA,220,NA,239.91,275.16,200,191.18,NA,NA,NA,85,220,178.5,220.11,140.5,NA,201.07,190.35,211.27,NA,187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.46,NA,NA,NA,214.27,NA,186.49,NA,NA,NA,211.11,185,NA,200,NA,NA,NA,231.36,NA,NA,NA
"472",2017-03-12,2017,10,NA,NA,170,136.61,162.11,NA,NA,NA,NA,198.67,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,220,NA,240.06,295.83,NA,NA,NA,NA,NA,80,220,176.3,220.05,140,NA,195.17,183.8,205.65,NA,182.16,NA,NA,NA,220,197.01,NA,NA,NA,NA,NA,221.3,NA,NA,NA,212.11,NA,186.54,NA,NA,NA,213.62,180,NA,200,NA,NA,NA,190.04,NA,NA,NA
"473",2017-03-19,2017,11,NA,NA,190,140.44,160.57,NA,NA,NA,NA,198.22,NA,NA,NA,NA,NA,NA,NA,190,NA,245.06,NA,NA,NA,239.01,180.24,NA,NA,NA,NA,NA,70,220,175.23,215.79,125,NA,193.92,161.44,201.39,NA,NA,NA,NA,NA,219.38,193.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.42,NA,185.7,NA,NA,NA,222.48,175,NA,200,NA,NA,NA,181.13,NA,NA,NA
"474",2017-04-02,2017,13,NA,NA,180,144.5,155.09,NA,112.67,NA,NA,199.74,NA,NA,NA,NA,NA,NA,NA,150,NA,250,NA,NA,NA,229.19,NA,NA,181.13,210,175,NA,70,95,155.8,NA,118.5,NA,172.32,139.5,190.14,198,102.95,NA,NA,NA,187.45,172.39,NA,180,NA,NA,NA,NA,NA,NA,NA,201.86,NA,180.74,NA,70,NA,221,70,NA,180,NA,NA,NA,NA,NA,NA,NA
"475",2017-04-09,2017,14,NA,NA,180,152.43,154.24,NA,115.45,NA,NA,179.6,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,221.42,192.44,175,172.58,200,156.25,NA,75,95,153.45,NA,NA,NA,150.82,132.56,145.42,NA,90.57,NA,NA,NA,185.68,172.08,NA,175,NA,NA,NA,NA,NA,NA,NA,186.15,NA,150.75,NA,70,NA,200,90,NA,160,NA,NA,NA,NA,NA,NA,NA
"476",2017-04-16,2017,15,NA,NA,160,149.7,146.42,NA,115.17,NA,NA,179.64,NA,NA,NA,NA,NA,NA,NA,120,NA,240,NA,NA,NA,206.16,215.05,NA,171.33,200,156.25,NA,65,95,150.24,NA,118.5,NA,107.73,120.86,120.83,NA,86.91,NA,NA,NA,186.85,170.02,NA,175,NA,NA,NA,NA,176.39,NA,NA,144.34,NA,103.48,NA,60,NA,190,85,NA,160,NA,NA,NA,NA,NA,NA,NA
"477",2017-04-30,2017,17,NA,NA,150,130.4,120.25,138.11,112.67,NA,NA,109.75,NA,NA,NA,NA,70,170.42,70,80,NA,NA,NA,NA,NA,162.29,174.31,70,105.26,NA,125,NA,NA,110,90.85,NA,109.5,NA,NA,90.32,100.69,199.38,73.68,NA,NA,NA,140.85,149.02,NA,120,NA,NA,NA,NA,NA,NA,NA,123.04,NA,NA,NA,60,NA,165,70,NA,170,NA,NA,NA,NA,NA,NA,NA
"478",2017-05-07,2017,18,NA,NA,150,137.9,126.28,138.89,110.41,NA,92.25,109.53,NA,NA,NA,NA,80,180.64,70,80,NA,110,NA,80,NA,160.97,155.55,80,90.9,133.55,NA,NA,NA,110,85.72,NA,105,NA,NA,NA,101.81,201.03,72.19,NA,NA,NA,143.67,139.01,NA,100,125,NA,NA,NA,NA,NA,NA,117.21,NA,NA,NA,70,NA,125,7070,NA,100,98.41,NA,NA,63.27,NA,NA,NA
"479",2017-05-14,2017,19,NA,NA,150,145.72,127.11,131.58,114.18,NA,NA,98.72,NA,NA,NA,NA,90,150.37,80,80,NA,80,NA,NA,NA,158.93,153.84,NA,95.16,121.02,NA,NA,NA,110,80.56,NA,106,NA,NA,NA,107.36,208.23,72,80,NA,NA,140.82,121.02,NA,100,125,NA,NA,NA,NA,NA,NA,111.32,NA,90.45,NA,70,NA,119.5,70,NA,100,100,98.4,62.22,63.51,NA,NA,NA
"480",2017-05-21,2017,20,NA,NA,150,150.62,125.35,112.26,117.15,99.76,90.35,97.5,NA,NA,NA,NA,90,100.24,80,80,NA,NA,NA,NA,NA,146.67,155.11,NA,93.74,NA,93.75,NA,NA,110,72.28,NA,100,NA,NA,NA,111.94,222.11,70.55,100,NA,NA,123.64,109.39,NA,100,125,187.17,NA,132.45,NA,NA,NA,106.51,NA,90.55,NA,62.5,NA,115.74,70,65.22,NA,98.59,95.17,NA,64.73,NA,NA,NA
